special_terms,model,rank,similarity,clause_key,child_text
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,17,0.5324571132659912,상법_제162조_제2항,임치물의 일부출고의 경우에는 창고업자는 그 비율에 따른 보관료 기타의 비용과 체당금의 지급을 청구할 수 있다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,18,0.5316562056541443,주택임대차보호법 시행령_제10조_제2항,임차인의 보증금 중 일정액이 주택가액의 2분의 1을 초과하는 경우에는 주택가액의 2분의 1에 해당하는 금액까지만 우선변제권이 있다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,19,0.531150758266449,공동주택관리법 시행령_제23조_제1항,"법 제23조에 따른 관리비는 다음 각 호의 비목의 월별 금액의 합계액으로 하며, 비목별 세부명세는 별표 2와 같다.
1. 일반관리비
2. 청소비
3. 경비비
4. 소독비
5. 승강기유지비
6. 지능형 홈네트워크 설비 유지비
7. 난방비(「주택건설기준 등에 관한 규정」 제37조에 따라 난방열량을 계량하는 계량기 등이 설치된 공동주택의 경우에는 그 계량에 따라 산정한 난방비를 말한다)
8. 급탕비
9. 수선유지비(냉방ㆍ난방시설의 청소비를 포함한다)
10. 위탁관리수수료"
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,20,0.5286855697631836,민법_제635조_제1항,임대차기간의 약정이 없는 때에는 당사자는 언제든지 계약해지의 통고를 할 수 있다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,21,0.5280858278274536,주택임대차보호법 시행령_제10조_제4항,하나의 주택에 임차인이 2명 이상이고 이들이 그 주택에서 가정공동생활을 하는 경우에는 이들을 1명의 임차인으로 보아 이들의 각 보증금을 합산한다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,22,0.5276891589164734,민법_제611조_제1항,차주는 차용물의 통상의 필요비를 부담한다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,23,0.5271914601325989,민법_제627조_제2항,전항의 경우에 그 잔존부분으로 임차의 목적을 달성할 수 없는 때에는 임차인은 계약을 해지할 수 있다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,24,0.5266035795211792,민사집행법_제144조_제3항,제1항의 등기에 드는 비용은 매수인이 부담한다. <개정 2010.7.23>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,25,0.5264631509780884,민법_제86조_제2항,청산중에 취임한 청산인은 그 성명 및 주소를 신고하면 된다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,26,0.5258550643920898,국토의 계획 및 이용에 관한 법률_제44조의3_제1항,"공동구의 관리에 소요되는 비용은 그 공동구를 점용하는 자가 함께 부담하되, 부담비율은 점용면적을 고려하여 공동구관리자가 정한다."
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,27,0.5253305435180664,민법_제266조_제1항,공유자는 그 지분의 비율로 공유물의 관리비용 기타 의무를 부담한다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,28,0.5239107012748718,공동주택관리법 시행령_제18조_제5항,"입주자대표회의 구성원에 대한 운영ㆍ윤리교육의 수강비용은 제23조제3항제8호에 따른 입주자대표회의 운영경비에서 부담하며, 입주자등에 대한 운영ㆍ윤리교육의 수강비용은 수강생 본인이 부담한다. 다만, 시장ㆍ군수ㆍ구청장은 필요하다고 인정하는 경우에는 그 비용의 전부 또는 일부를 지원할 수 있다. <개정 2018.9.11>"
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,29,0.5237289667129517,주택임대차보호법_제6조_제2항,제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 2009.5.8>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_kure,30,0.522062361240387,주택임대차보호법_제6조_제3항,2기(期)의 차임액(借賃額)에 달하도록 연체하거나 그 밖에 임차인으로서의 의무를 현저히 위반한 임차인에 대하여는 제1항을 적용하지 아니한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,1,0.7529374361038208,주택임대차보호법_제6조의3_제2항,임차인은 제1항에 따른 계약갱신요구권을 1회에 한하여 행사할 수 있다. 이 경우 갱신되는 임대차의 존속기간은 2년으로 본다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,2,0.7517411708831787,민법_제268조_제2항,전항의 계약을 갱신한 때에는 그 기간은 갱신한 날로부터 5년을 넘지 못한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,3,0.7415114641189575,민법_제312조_제3항,전세권의 설정은 이를 갱신할 수 있다. 그 기간은 갱신한 날로부터 10년을 넘지 못한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,4,0.7398566007614136,민법_제312조_제4항,건물의 전세권설정자가 전세권의 존속기간 만료전 6월부터 1월까지 사이에 전세권자에 대하여 갱신거절의 통지 또는 조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 만료된 때에 전전세권과 동일한 조건으로 다시 전세권을 설정한 것으로 본다. 이 경우 전세권의 존속기간은 그 정함이 없는 것으로 본다. <신설 1984.4.10>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,5,0.7317720055580139,농지법_제24조의2_제4항,제1항부터 제3항까지의 규정에 따른 임대차 기간은 임대차계약을 연장 또는 갱신하거나 재계약을 체결하는 경우에도 동일하게 적용한다. <개정 2020.2.11>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,6,0.728742241859436,주택임대차보호법_제6조_제1항,임대인이 임대차기간이 끝나기 6개월 전부터 2개월 전까지의 기간에 임차인에게 갱신거절(更新拒絶)의 통지를 하지 아니하거나 계약조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 끝난 때에 전 임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 임차인이 임대차기간이 끝나기 2개월 전까지 통지하지 아니한 경우에도 또한 같다. <개정 2020.6.9>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,7,0.7212862372398376,주택임대차보호법_제6조의3_제3항,"갱신되는 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다. 다만, 차임과 보증금은 제7조의 범위에서 증감할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,8,0.7105774879455566,민법_제312조_제1항,전세권의 존속기간은 10년을 넘지 못한다. 당사자의 약정기간이 10년을 넘는 때에는 이를 10년으로 단축한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,9,0.7095999717712402,주택임대차보호법_제6조의2_제1항,제6조제1항에 따라 계약이 갱신된 경우 같은 조 제2항에도 불구하고 임차인은 언제든지 임대인에게 계약해지(契約解止)를 통지할 수 있다. <개정 2009.5.8>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,10,0.7043952345848083,민법_제639조_제1항,"임대차기간이 만료한 후 임차인이 임차물의 사용, 수익을 계속하는 경우에 임대인이 상당한 기간내에 이의를 하지 아니한 때에는 전임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 그러나 당사자는 제635조의 규정에 의하여 해지의 통고를 할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,11,0.7041469812393188,주택임대차보호법_제6조의3_제1항,"제6조에도 불구하고 임대인은 임차인이 제6조제1항 전단의 기간 이내에 계약갱신을 요구할 경우 정당한 사유 없이 거절하지 못한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.
1. 임차인이 2기의 차임액에 해당하는 금액에 이르도록 차임을 연체한 사실이 있는 경우
2. 임차인이 거짓이나 그 밖의 부정한 방법으로 임차한 경우
3. 서로 합의하여 임대인이 임차인에게 상당한 보상을 제공한 경우
4. 임차인이 임대인의 동의 없이 목적 주택의 전부 또는 일부를 전대(轉貸)한 경우
5. 임차인이 임차한 주택의 전부 또는 일부를 고의나 중대한 과실로 파손한 경우
6. 임차한 주택의 전부 또는 일부가 멸실되어 임대차의 목적을 달성하지 못할 경우
7. 임대인이 다음 각 목의 어느 하나에 해당하는 사유로 목적 주택의 전부 또는 대부분을 철거하거나 재건축하기 위하여 목적 주택의 점유를 회복할 필요가 있는 경우
  가. 임대차계약 체결 당시 공사시기 및 소요기간 등을 포함한 철거 또는 재건축 계획을 임차인에게 구체적으로 고지하고 그 계획에 따르는 경우
  나. 건물이 노후ㆍ훼손 또는 일부 멸실되는 등 안전사고의 우려가 있는 경우
  다. 다른 법령에 따라 철거 또는 재건축이 이루어지는 경우
8. 임대인(임대인의 직계존속ㆍ직계비속을 포함한다)이 목적 주택에 실제 거주하려는 경우
9. 그 밖에 임차인이 임차인으로서의 의무를 현저히 위반하거나 임대차를 계속하기 어려운 중대한 사유가 있는 경우"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,12,0.7020394802093506,주택임대차보호법_제6조의3_제4항,제1항에 따라 갱신되는 임대차의 해지에 관하여는 제6조의2를 준용한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,13,0.695112407207489,국유재산법_제46조_제2항,"제1항의 대부기간이 끝난 재산에 대하여 대통령령으로 정하는 경우를 제외하고는 종전의 대부기간에 관계없이 제1항의 대부기간을 초과하지 아니하는 범위에서 종전의 대부계약을 갱신할 수 있다. 다만, 수의계약의 방법으로 대부할 수 있는 경우가 아니면 1회만 갱신할 수 있다. <개정 2026.2.19>"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,14,0.6942218542098999,민법_제283조_제2항,지상권설정자가 계약의 갱신을 원하지 아니하는 때에는 지상권자는 상당한 가액으로 전항의 공작물이나 수목의 매수를 청구할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,15,0.6938755512237549,주택임대차보호법_제6조_제2항,제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 2009.5.8>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,16,0.692440390586853,상법_제82조_제3항,전2항의 규정은 당사자간에 다른 약정이 있으면 적용하지 아니한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,17,0.688257098197937,민법_제283조_제1항,지상권이 소멸한 경우에 건물 기타 공작물이나 수목이 현존한 때에는 지상권자는 계약의 갱신을 청구할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,18,0.684502124786377,화물자동차 운수사업법_제40조의2_제3항,"운송사업자가 제2항의 거절 통지를 하지 아니하거나 위ㆍ수탁계약기간 만료 전 150일부터 60일까지 사이에 위ㆍ수탁차주에게 계약 조건의 변경에 대한 통지나 위ㆍ수탁계약을 갱신하지 아니한다는 사실의 통지를 서면으로 하지 아니한 경우에는 계약 만료 전의 위ㆍ수탁계약과 같은 조건으로 다시 위ㆍ수탁계약을 체결한 것으로 본다. 다만, 위ㆍ수탁차주가 계약이 만료되는 날부터 30일 전까지 이의를 제기하거나 운송사업자나 위ㆍ수탁차주에게 천재지변이나 그 밖에 대통령령으로 정하는 부득이한 사유가 있는 경우에는 그러하지 아니하다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,19,0.6836749315261841,국유재산법_제35조_제3항,"제2항에 따라 갱신받으려는 자는 허가기간이 끝나기 1개월 전에 중앙관서의 장에게 신청하여야 한다. <개정 2011.3.30, 2020.6.9>"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,20,0.6830520629882812,주택임대차보호법_제4조_제1항,"기간을 정하지 아니하거나 2년 미만으로 정한 임대차는 그 기간을 2년으로 본다. 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,21,0.6829792261123657,국유재산법_제46조_제3항,제2항에 따라 갱신을 받으려는 자는 대부기간이 끝나기 1개월 전에 중앙관서의 장등에 신청하여야 한다. <개정 2011.3.30>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,22,0.6827232837677002,민사소송법_제449조_제3항,제2항의 기간은 불변기간으로 한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,23,0.6813743114471436,국유재산법_제35조_제2항,"제1항의 허가기간이 끝난 재산에 대하여 대통령령으로 정하는 경우를 제외하고는 종전의 허가기간에 관계없이 5년을 초과하지 아니하는 범위에서 종전의 사용허가를 갱신할 수 있다. 다만, 수의의 방법으로 사용허가를 할 수 있는 경우가 아니면 1회만 갱신할 수 있다. <개정 2026.2.19>"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,24,0.6805326342582703,민법_제312조_제2항,건물에 대한 전세권의 존속기간을 1년 미만으로 정한 때에는 이를 1년으로 한다. <신설 1984.4.10>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,25,0.6792954206466675,민법_제729조_제2항,전항의 경우에도 제727조의 권리를 행사할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,26,0.678909182548523,주택임대차보호법 시행령_제6조_제1항,"제5조제1호 또는 제5호에 해당하는 자는 법 제3조의6제3항에 따라 확정일자부여기관에 해당 임대차계약(제5조제5호에 해당하는 자의 경우에는 갱신요구가 거절되지 않았더라면 갱신되었을 기간 중에 존속하는 임대차계약을 말한다)에 관한 다음 각 호의 사항의 열람 또는 그 내용을 기록한 서면의 교부를 요청할 수 있다. <개정 2020.9.29>
1. 임대차목적물
2. 임대인ㆍ임차인의 인적사항(제5조제5호에 해당하는 자는 임대인ㆍ임차인의 성명, 법인명 또는 단체명으로 한정한다)
3. 확정일자 부여일
4. 차임ㆍ보증금
5. 임대차기간"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,27,0.6786224842071533,화물자동차 운수사업법_제40조_제5항,제3항에 따른 위ㆍ수탁계약의 기간은 2년 이상으로 하여야 한다. <신설 2014.5.28>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,28,0.6783856153488159,민사소송법_제483조_제2항,"제1항의 새 기일은 공시최고기일부터 2월을 넘기지 아니하여야 하며, 공고는 필요로 하지 아니한다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,29,0.676432728767395,민법_제237조_제3항,전2항의 규정은 다른 관습이 있으면 그 관습에 의한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,30,0.676432728767395,민법_제229조_제3항,전2항의 규정은 다른 관습이 있으면 그 관습에 의한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,1,0.7486780881881714,주택임대차보호법_제6조의3_제2항,임차인은 제1항에 따른 계약갱신요구권을 1회에 한하여 행사할 수 있다. 이 경우 갱신되는 임대차의 존속기간은 2년으로 본다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,2,0.6836006045341492,민법_제312조_제3항,전세권의 설정은 이를 갱신할 수 있다. 그 기간은 갱신한 날로부터 10년을 넘지 못한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,3,0.6551440954208374,주택임대차보호법_제4조_제1항,"기간을 정하지 아니하거나 2년 미만으로 정한 임대차는 그 기간을 2년으로 본다. 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,4,0.6544732451438904,민법_제312조_제1항,전세권의 존속기간은 10년을 넘지 못한다. 당사자의 약정기간이 10년을 넘는 때에는 이를 10년으로 단축한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,5,0.6338976621627808,주택임대차보호법_제6조의3_제3항,"갱신되는 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다. 다만, 차임과 보증금은 제7조의 범위에서 증감할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,6,0.63383549451828,주택임대차보호법_제6조_제2항,제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 2009.5.8>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,7,0.6320481300354004,농지법_제24조의2_제4항,제1항부터 제3항까지의 규정에 따른 임대차 기간은 임대차계약을 연장 또는 갱신하거나 재계약을 체결하는 경우에도 동일하게 적용한다. <개정 2020.2.11>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,8,0.6257410645484924,주택임대차보호법_제4조_제2항,임대차기간이 끝난 경우에도 임차인이 보증금을 반환받을 때까지는 임대차관계가 존속되는 것으로 본다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,9,0.6063672304153442,주택임대차보호법_제6조_제1항,임대인이 임대차기간이 끝나기 6개월 전부터 2개월 전까지의 기간에 임차인에게 갱신거절(更新拒絶)의 통지를 하지 아니하거나 계약조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 끝난 때에 전 임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 임차인이 임대차기간이 끝나기 2개월 전까지 통지하지 아니한 경우에도 또한 같다. <개정 2020.6.9>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,10,0.603761613368988,민법_제283조_제1항,지상권이 소멸한 경우에 건물 기타 공작물이나 수목이 현존한 때에는 지상권자는 계약의 갱신을 청구할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,11,0.6035579442977905,민법_제268조_제2항,전항의 계약을 갱신한 때에는 그 기간은 갱신한 날로부터 5년을 넘지 못한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,12,0.6032930612564087,민법_제316조_제1항,전세권이 그 존속기간의 만료로 인하여 소멸한 때에는 전세권자는 그 목적물을 원상에 회복하여야 하며 그 목적물에 부속시킨 물건은 수거할 수 있다. 그러나 전세권설정자가 그 부속물건의 매수를 청구한 때에는 전세권자는 정당한 이유없이 거절하지 못한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,13,0.6014402508735657,민법_제315조_제2항,전항의 경우에 전세권설정자는 전세권이 소멸된 후 전세금으로써 손해의 배상에 충당하고 잉여가 있으면 반환하여야 하며 부족이 있으면 다시 청구할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,14,0.6007423996925354,민법_제622조_제2항,건물이 임대차기간만료전에 멸실 또는 후폐한 때에는 전항의 효력을 잃는다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,15,0.5951746702194214,주택임대차보호법_제6조의3_제4항,제1항에 따라 갱신되는 임대차의 해지에 관하여는 제6조의2를 준용한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,16,0.5917761325836182,민법_제310조_제1항,전세권자가 목적물을 개량하기 위하여 지출한 금액 기타 유익비에 관하여는 그 가액의 증가가 현존한 경우에 한하여 소유자의 선택에 좇아 그 지출액이나 증가액의 상환을 청구할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,17,0.589638352394104,민법_제312조_제4항,건물의 전세권설정자가 전세권의 존속기간 만료전 6월부터 1월까지 사이에 전세권자에 대하여 갱신거절의 통지 또는 조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 만료된 때에 전전세권과 동일한 조건으로 다시 전세권을 설정한 것으로 본다. 이 경우 전세권의 존속기간은 그 정함이 없는 것으로 본다. <신설 1984.4.10>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,18,0.5866576433181763,농지법_제24조의2_제2항,"임대차 기간을 정하지 아니하거나 제1항에 따른 기간 미만으로 정한 경우에는 제1항에 따른 기간으로 약정된 것으로 본다. 다만, 임차인은 제1항에 따른 기간 미만으로 정한 임대차 기간이 유효함을 주장할 수 있다. <개정 2020.2.11>"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,19,0.5841690301895142,국유재산법_제35조_제3항,"제2항에 따라 갱신받으려는 자는 허가기간이 끝나기 1개월 전에 중앙관서의 장에게 신청하여야 한다. <개정 2011.3.30, 2020.6.9>"
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,20,0.5839955806732178,도시 및 주거환경정비법_제70조_제2항,"제1항에 따라 계약을 해지할 수 있는 자가 가지는 전세금ㆍ보증금, 그 밖의 계약상의 금전의 반환청구권은 사업시행자에게 행사할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,21,0.5813552737236023,민법_제639조_제1항,"임대차기간이 만료한 후 임차인이 임차물의 사용, 수익을 계속하는 경우에 임대인이 상당한 기간내에 이의를 하지 아니한 때에는 전임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 그러나 당사자는 제635조의 규정에 의하여 해지의 통고를 할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,22,0.5809553861618042,국유재산법_제46조_제3항,제2항에 따라 갱신을 받으려는 자는 대부기간이 끝나기 1개월 전에 중앙관서의 장등에 신청하여야 한다. <개정 2011.3.30>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,23,0.5795677900314331,민사소송법_제449조_제3항,제2항의 기간은 불변기간으로 한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,24,0.5780889391899109,민법_제839조의2_제3항,제1항의 재산분할청구권은 이혼한 날부터 2년을 경과한 때에는 소멸한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,25,0.5778254270553589,민법_제312조_제2항,건물에 대한 전세권의 존속기간을 1년 미만으로 정한 때에는 이를 1년으로 한다. <신설 1984.4.10>
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,26,0.5774168968200684,민법_제591조_제1항,"환매기간은 부동산은 5년, 동산은 3년을 넘지 못한다. 약정기간이 이를 넘는 때에는 부동산은 5년, 동산은 3년으로 단축한다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,27,0.5746940970420837,민법_제644조_제2항,전항의 경우에 임대인이 임대할 것을 원하지 아니하는 때에는 제283조제2항의 규정을 준용한다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,28,0.574025571346283,부동산등기법_제73조_제2항,"제1항의 전세권 일부이전등기의 신청은 전세권의 존속기간의 만료 전에는 할 수 없다. 다만, 존속기간 만료 전이라도 해당 전세권이 소멸하였음을 증명하여 신청하는 경우에는 그러하지 아니하다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,29,0.5718110203742981,민법_제635조_제1항,임대차기간의 약정이 없는 때에는 당사자는 언제든지 계약해지의 통고를 할 수 있다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,30,0.570880651473999,민법_제591조_제3항,"환매기간을 정하지 아니한 때에는 그 기간은 부동산은 5년, 동산은 3년으로 한다."
